Datum,Stock price
2019-01-03 16:00:00,0.9491961567437278
2019-01-03 17:00:00,0.9662333817709481
2019-01-03 18:00:00,0.9612044340229673
2019-01-03 19:00:00,0.9574043654736701
2019-01-03 20:00:00,0.9557241791114617
2019-01-03 21:00:00,0.9807833939833301
2019-01-03 22:00:00,0.962065401970514
2019-01-03 23:00:00,0.9656191774953018
2019-01-04 00:00:00,0.9654398062535193
2019-01-04 01:00:00,0.9556425026283664
2019-01-04 02:00:00,0.9517930649896229
2019-01-04 03:00:00,0.9529619501353417
2019-01-04 04:00:00,0.9443484306976495
2019-01-04 05:00:00,0.944404569487196
2019-01-04 06:00:00,0.9511811979840005
2019-01-04 07:00:00,0.9588832921252761
2019-01-04 08:00:00,0.9541772806259109
2019-01-04 09:00:00,0.9514073442443388
2019-01-04 10:00:00,0.9518225975422551
2019-01-04 11:00:00,0.9605426992057399
2019-01-04 12:00:00,0.9622718961166774
2019-01-04 13:00:00,0.9748342704806938
2019-01-04 14:00:00,0.9801382773433768
2019-01-04 15:00:00,0.963746829503892
2019-01-04 16:00:00,0.9743944065961546
2019-01-04 17:00:00,0.9676748868902924
2019-01-04 18:00:00,0.973298894448716
2019-01-04 19:00:00,0.9732714944565436
2019-01-04 20:00:00,0.9829918834814216
2019-01-04 21:00:00,0.9835376516418954
2019-01-04 22:00:00,0.9850874189735379
2019-01-04 23:00:00,0.9678907067508332
2019-01-05 00:00:00,0.9821974460328551
2019-01-05 01:00:00,0.982517027904017
2019-01-05 02:00:00,0.9784300361782017
2019-01-05 03:00:00,0.9920060459157721
2019-01-05 04:00:00,0.9980298221472981
2019-01-05 05:00:00,1.0006464755080047
2019-01-05 06:00:00,1.0058477844009532
2019-01-05 07:00:00,1.0065691025459984
2019-01-05 08:00:00,0.9951786339495807
2019-01-05 09:00:00,0.9817885052509335
2019-01-05 10:00:00,0.9915440781737165
2019-01-05 11:00:00,1.0028403422536523
2019-01-05 12:00:00,1.0087036768932205
2019-01-05 13:00:00,1.0120978313130211
2019-01-05 14:00:00,1.0227093509119682
2019-01-05 15:00:00,1.0354642549575417
2019-01-05 16:00:00,1.0402096278210664
2019-01-05 17:00:00,1.0514342975821593
2019-01-05 18:00:00,1.0614672438126977
2019-01-05 19:00:00,1.0555314554989728
2019-01-05 20:00:00,1.064813818053214
2019-01-05 21:00:00,1.0533338687736389
2019-01-05 22:00:00,1.0282820941295587
2019-01-05 23:00:00,1.0358387562362257
2019-01-06 00:00:00,1.0314607226487102
2019-01-06 01:00:00,1.0531272899102597
2019-01-06 02:00:00,1.0392772672477284
2019-01-06 03:00:00,1.0498197951976826
2019-01-06 04:00:00,1.0471819807578617
2019-01-06 05:00:00,1.0502762285212224
2019-01-06 06:00:00,1.0381135350623028
2019-01-06 07:00:00,1.0651536003489142
2019-01-06 08:00:00,1.0620334712456956
2019-01-06 09:00:00,1.085391005325817
2019-01-06 10:00:00,1.0845030933871997
2019-01-06 11:00:00,1.0705352477184402
2019-01-06 12:00:00,1.0614065355931768
2019-01-06 13:00:00,1.0765208890795406
2019-01-06 14:00:00,1.0699470317391224
2019-01-06 15:00:00,1.0709465666338052
2019-01-06 16:00:00,1.0871008341326145
2019-01-06 17:00:00,1.0998025036122414
2019-01-06 18:00:00,1.0879839651353254
2019-01-06 19:00:00,1.0846568580229867
2019-01-06 20:00:00,1.1029423557031248
2019-01-06 21:00:00,1.0965859755953689
2019-01-06 22:00:00,1.1079617389553498
2019-01-06 23:00:00,1.1105282244663512
2019-01-07 00:00:00,1.095911983340484
2019-01-07 01:00:00,1.0995464987858952
2019-01-07 02:00:00,1.0926015489829666
2019-01-07 03:00:00,1.0941015788651316
2019-01-07 04:00:00,1.0849577561586692
2019-01-07 05:00:00,1.0925099089423935
2019-01-07 06:00:00,1.0918761663466912
2019-01-07 07:00:00,1.1026451667342447
2019-01-07 08:00:00,1.0899338000717311
2019-01-07 09:00:00,1.087961620578746
2019-01-07 10:00:00,1.100478142912025
2019-01-07 11:00:00,1.115185583012815
2019-01-07 12:00:00,1.1274672708725453
2019-01-07 13:00:00,1.1379480937067097
2019-01-07 14:00:00,1.1291421934821102
2019-01-07 15:00:00,1.1345303941034268
2019-01-07 16:00:00,1.1424540971713921
2019-01-07 17:00:00,1.1457209747555535
2019-01-07 18:00:00,1.15447687836441
2019-01-07 19:00:00,1.1491689833273777
2019-01-07 20:00:00,1.1590231918108092
2019-01-07 21:00:00,1.1558671167176624
2019-01-07 22:00:00,1.1456093363520097
2019-01-07 23:00:00,1.127704374629661
2019-01-08 00:00:00,1.141191518045415
2019-01-08 01:00:00,1.1267568390643135
2019-01-08 02:00:00,1.114521584751676
2019-01-08 03:00:00,1.096031395190255
2019-01-08 04:00:00,1.1202823739302556
2019-01-08 05:00:00,1.143199719030705
2019-01-08 06:00:00,1.133550794977284
2019-01-08 07:00:00,1.1117278472396057
2019-01-08 08:00:00,1.1026108628549174
2019-01-08 09:00:00,1.0950705783728536
2019-01-08 10:00:00,1.0894457082353426
2019-01-08 11:00:00,1.093884988550694
2019-01-08 12:00:00,1.0819052379663043
2019-01-08 13:00:00,1.0804199235300191
2019-01-08 14:00:00,1.0849338752661688
2019-01-08 15:00:00,1.0891119262472286
2019-01-08 16:00:00,1.0931687120854408
2019-01-08 17:00:00,1.0862765758437205
2019-01-08 18:00:00,1.0841523376984459
2019-01-08 19:00:00,1.0923572961375327
2019-01-08 20:00:00,1.0770563048940958
2019-01-08 21:00:00,1.0879555469711935
2019-01-08 22:00:00,1.082791082371414
2019-01-08 23:00:00,1.0936794202213633
2019-01-09 00:00:00,1.072845915257405
2019-01-09 01:00:00,1.0778523091614574
2019-01-09 02:00:00,1.0714001792239305
2019-01-09 03:00:00,1.0837803211119885
2019-01-09 04:00:00,1.0824417794775014
2019-01-09 05:00:00,1.0706239728441227
2019-01-09 06:00:00,1.0802831018372658
2019-01-09 07:00:00,1.0705558553369061
2019-01-09 08:00:00,1.0571480436075278
2019-01-09 09:00:00,1.0456293204731708
2019-01-09 10:00:00,1.0355172411240494
2019-01-09 11:00:00,1.0264969729948192
2019-01-09 12:00:00,1.0185002408150905
2019-01-09 13:00:00,1.0279338139122323
2019-01-09 14:00:00,1.03844866918561
2019-01-09 15:00:00,1.051874567620687
2019-01-09 16:00:00,1.073485401706852
2019-01-09 17:00:00,1.0795829953913456
2019-01-09 18:00:00,1.0780242083619729
2019-01-09 19:00:00,1.063311785370013
2019-01-09 20:00:00,1.0579949213878344
2019-01-09 21:00:00,1.0579867421987619
2019-01-09 22:00:00,1.0729395474971686
2019-01-09 23:00:00,1.0655570403408394
2019-01-10 00:00:00,1.0840216087817705
2019-01-10 01:00:00,1.102357282400866
2019-01-10 02:00:00,1.0993847485665575
2019-01-10 03:00:00,1.095235860787398
2019-01-10 04:00:00,1.0954129855034944
2019-01-10 05:00:00,1.0862687210297195
2019-01-10 06:00:00,1.0735944512940925
2019-01-10 07:00:00,1.0672079967327295
2019-01-10 08:00:00,1.07277190085016
2019-01-10 09:00:00,1.0469690154109839
2019-01-10 10:00:00,1.054813035476149
2019-01-10 11:00:00,1.073342351970283
2019-01-10 12:00:00,1.0876058156143635
2019-01-10 13:00:00,1.1070020047727502
2019-01-10 14:00:00,1.0896279643098274
2019-01-10 15:00:00,1.0772241587822582
2019-01-10 16:00:00,1.0956795790659206
2019-01-10 17:00:00,1.1002946874532868
2019-01-10 18:00:00,1.115455363537239
2019-01-10 19:00:00,1.118036339488076
2019-01-10 20:00:00,1.125529391731592
2019-01-10 21:00:00,1.1136041043327942
2019-01-10 22:00:00,1.1073482276453304
2019-01-10 23:00:00,1.1185420466160876
2019-01-11 00:00:00,1.120750317147321
2019-01-11 01:00:00,1.120371198191138
2019-01-11 02:00:00,1.1305682770199499
2019-01-11 03:00:00,1.1208509441578873
2019-01-11 04:00:00,1.1010574057949467
2019-01-11 05:00:00,1.0911590538944043
2019-01-11 06:00:00,1.087941759271804
2019-01-11 07:00:00,1.1058167120479439
2019-01-11 08:00:00,1.0946042529921358
2019-01-11 09:00:00,1.1031837164377991
2019-01-11 10:00:00,1.109813248334303
2019-01-11 11:00:00,1.1197597671203379
2019-01-11 12:00:00,1.137536586489908
2019-01-11 13:00:00,1.137555059177991
2019-01-11 14:00:00,1.1505463394134718
2019-01-11 15:00:00,1.138582614388788
2019-01-11 16:00:00,1.1519286394306716
2019-01-11 17:00:00,1.1565063816791807
2019-01-11 18:00:00,1.1431446626063875
2019-01-11 19:00:00,1.116216432052446
2019-01-11 20:00:00,1.114808298373063
2019-01-11 21:00:00,1.112750112282524
2019-01-11 22:00:00,1.1394806763633254
2019-01-11 23:00:00,1.1673092604291668
2019-01-12 00:00:00,1.15489097782104
2019-01-12 01:00:00,1.1674113167541955
2019-01-12 02:00:00,1.1659297315088488
2019-01-12 03:00:00,1.1640983940505458
2019-01-12 04:00:00,1.1480931645343826
2019-01-12 05:00:00,1.1447993576056916
2019-01-12 06:00:00,1.1494144126555692
2019-01-12 07:00:00,1.1418767211110086
2019-01-12 08:00:00,1.1501321840815837
2019-01-12 09:00:00,1.1516926023894865
2019-01-12 10:00:00,1.1735526480150975
2019-01-12 11:00:00,1.1836470981195053
2019-01-12 12:00:00,1.189685343612979
2019-01-12 13:00:00,1.191770159089447
2019-01-12 14:00:00,1.1870697695387287
2019-01-12 15:00:00,1.1994143971777176
2019-01-12 16:00:00,1.192335737092452
2019-01-12 17:00:00,1.2020575214368583
2019-01-12 18:00:00,1.2016766495821591
2019-01-12 19:00:00,1.2039270840310694
2019-01-12 20:00:00,1.23022482794492
2019-01-12 21:00:00,1.2401031517060128
2019-01-12 22:00:00,1.2504852731327714
2019-01-12 23:00:00,1.2453647788237783
2019-01-13 00:00:00,1.24582194630298
2019-01-13 01:00:00,1.248617144564903
2019-01-13 02:00:00,1.238996338752857
2019-01-13 03:00:00,1.2266337992506016
2019-01-13 04:00:00,1.2299618592915444
2019-01-13 05:00:00,1.2471577910332734
2019-01-13 06:00:00,1.2317143509949942
2019-01-13 07:00:00,1.2336512507365907
2019-01-13 08:00:00,1.2246830557425068
2019-01-13 09:00:00,1.2310682455981847
2019-01-13 10:00:00,1.2357260543025799
2019-01-13 11:00:00,1.2191893913053304
2019-01-13 12:00:00,1.2038118889431997
2019-01-13 13:00:00,1.209790570477996
2019-01-13 14:00:00,1.2119755569420163
2019-01-13 15:00:00,1.2164811000259066
2019-01-13 16:00:00,1.2243605085243958
2019-01-13 17:00:00,1.2328798438064132
2019-01-13 18:00:00,1.2630991305919708
2019-01-13 19:00:00,1.2685799275153467
2019-01-13 20:00:00,1.2693595501683121
2019-01-13 21:00:00,1.2653372590901582
2019-01-13 22:00:00,1.287228883174769
2019-01-13 23:00:00,1.3017757081479984
2019-01-14 00:00:00,1.2931572096934212
2019-01-14 01:00:00,1.2789808465337513
2019-01-14 02:00:00,1.2646711702838698
2019-01-14 03:00:00,1.276989145303643
2019-01-14 04:00:00,1.2912260381655474
2019-01-14 05:00:00,1.2940851041567913
2019-01-14 06:00:00,1.2683015828665518
2019-01-14 07:00:00,1.2503042073505481
2019-01-14 08:00:00,1.2552650327591532
2019-01-14 09:00:00,1.2548766358784387
2019-01-14 10:00:00,1.255963486021135
2019-01-14 11:00:00,1.2532806197879196
2019-01-14 12:00:00,1.24668393967992
2019-01-14 13:00:00,1.2507122798078893
2019-01-14 14:00:00,1.2484136505064196
2019-01-14 15:00:00,1.225962448158292
2019-01-14 16:00:00,1.2188778296456126
2019-01-14 17:00:00,1.2228208643385807
2019-01-14 18:00:00,1.2178861349066539
2019-01-14 19:00:00,1.2268037957740359
2019-01-14 20:00:00,1.2494115240272332
2019-01-14 21:00:00,1.2315204816941845
2019-01-14 22:00:00,1.274564792217841
2019-01-14 23:00:00,1.268196952213355
2019-01-15 00:00:00,1.2662100251811677
2019-01-15 01:00:00,1.2743416692277088
2019-01-15 02:00:00,1.2556145661183484
2019-01-15 03:00:00,1.2569855908461265
2019-01-15 04:00:00,1.2573700855935044
2019-01-15 05:00:00,1.250425195794985
2019-01-15 06:00:00,1.2544563519780914
2019-01-15 07:00:00,1.2456105599863871
2019-01-15 08:00:00,1.246316502391878
2019-01-15 09:00:00,1.2255126670892738
2019-01-15 10:00:00,1.2331265549369175
2019-01-15 11:00:00,1.245535977112001
2019-01-15 12:00:00,1.2697676992428488
2019-01-15 13:00:00,1.2601236480160427
2019-01-15 14:00:00,1.2684893819134977
2019-01-15 15:00:00,1.2649313511259757
2019-01-15 16:00:00,1.2777134396238907
2019-01-15 17:00:00,1.2569559485293196
2019-01-15 18:00:00,1.2485348396610758
2019-01-15 19:00:00,1.2475581467832682
2019-01-15 20:00:00,1.2690894392734162
2019-01-15 21:00:00,1.2465136306745597
2019-01-15 22:00:00,1.2562904548362488
2019-01-15 23:00:00,1.2557697117999946
2019-01-16 00:00:00,1.2607882448901193
2019-01-16 01:00:00,1.2535484765152634
2019-01-16 02:00:00,1.2336846329667324
2019-01-16 03:00:00,1.2506881657458393
2019-01-16 04:00:00,1.2365810125879326
2019-01-16 05:00:00,1.2386710114477528
2019-01-16 06:00:00,1.2250179095261307
2019-01-16 07:00:00,1.2286005500052002
2019-01-16 08:00:00,1.244294282274249
2019-01-16 09:00:00,1.248618663661809
2019-01-16 10:00:00,1.2404151394507317
2019-01-16 11:00:00,1.2387788681430894
2019-01-16 12:00:00,1.2435903020361811
2019-01-16 13:00:00,1.2244086933238207
2019-01-16 14:00:00,1.2315589193877983
2019-01-16 15:00:00,1.2334446891961748
2019-01-16 16:00:00,1.2295077733846
2019-01-16 17:00:00,1.2372217164102284
2019-01-16 18:00:00,1.244316848503344
2019-01-16 19:00:00,1.2447463814363238
2019-01-16 20:00:00,1.242162784984522
2019-01-16 21:00:00,1.2345443709342805
2019-01-16 22:00:00,1.2400998214586567
2019-01-16 23:00:00,1.2616513896632398
2019-01-17 00:00:00,1.269534877772961
2019-01-17 01:00:00,1.279726195459353
2019-01-17 02:00:00,1.2626015116405478
2019-01-17 03:00:00,1.2421311076229238
2019-01-17 04:00:00,1.251015987513913
2019-01-17 05:00:00,1.2432939891114991
2019-01-17 06:00:00,1.2588951180469028
2019-01-17 07:00:00,1.2560441823402628
2019-01-17 08:00:00,1.2541048048243886
2019-01-17 09:00:00,1.2598782415971306
2019-01-17 10:00:00,1.254934087822127
2019-01-17 11:00:00,1.2250275972116293
2019-01-17 12:00:00,1.2428013637347537
2019-01-17 13:00:00,1.238715212702582
2019-01-17 14:00:00,1.244596484489866
2019-01-17 15:00:00,1.2367000595823758
2019-01-17 16:00:00,1.2318848001076184
2019-01-17 17:00:00,1.2303413854481642
2019-01-17 18:00:00,1.2396001464914401
2019-01-17 19:00:00,1.2454739365271064
2019-01-17 20:00:00,1.2248824660649162
2019-01-17 21:00:00,1.233216976731612
2019-01-17 22:00:00,1.2352683452453816
2019-01-17 23:00:00,1.2344483887659294
2019-01-18 00:00:00,1.2467881411426445
2019-01-18 01:00:00,1.2202957852435798
2019-01-18 02:00:00,1.223673809278999
2019-01-18 03:00:00,1.2230286210264558
2019-01-18 04:00:00,1.2333568930519567
2019-01-18 05:00:00,1.2399366074256504
2019-01-18 06:00:00,1.252446115939502
2019-01-18 07:00:00,1.2375813707260714
2019-01-18 08:00:00,1.2507130944173068
2019-01-18 09:00:00,1.2330773833814825
2019-01-18 10:00:00,1.231831139668706
2019-01-18 11:00:00,1.2263492539159906
2019-01-18 12:00:00,1.2344744157857022
2019-01-18 13:00:00,1.2320976132469508
2019-01-18 14:00:00,1.2382180327955907
2019-01-18 15:00:00,1.245595647119436
2019-01-18 16:00:00,1.24192357525991
2019-01-18 17:00:00,1.2539499578397675
2019-01-18 18:00:00,1.257181544256936
2019-01-18 19:00:00,1.2322864739873156
2019-01-18 20:00:00,1.2191041942595868
2019-01-18 21:00:00,1.208483260891969
2019-01-18 22:00:00,1.2062555696339115
2019-01-18 23:00:00,1.1994850265188026
2019-01-19 00:00:00,1.2055596182883233
2019-01-19 01:00:00,1.197705530547227
2019-01-19 02:00:00,1.2084450114052254
2019-01-19 03:00:00,1.2138050907263689
2019-01-19 04:00:00,1.193009854658286
2019-01-19 05:00:00,1.1913282236877554
2019-01-19 06:00:00,1.1824532734785356
2019-01-19 07:00:00,1.1900362456785623
2019-01-19 08:00:00,1.2093871974021686
2019-01-19 09:00:00,1.191052938784367
2019-01-19 10:00:00,1.1872470288331807
2019-01-19 11:00:00,1.2163518881890738
2019-01-19 12:00:00,1.200804397408903
2019-01-19 13:00:00,1.2082179497431884
2019-01-19 14:00:00,1.1830083164184106
2019-01-19 15:00:00,1.1805078812528929
2019-01-19 16:00:00,1.1754049992879616
2019-01-19 17:00:00,1.1590978283042834
2019-01-19 18:00:00,1.1441424801591307
2019-01-19 19:00:00,1.1546872846042622
2019-01-19 20:00:00,1.15297689679853
2019-01-19 21:00:00,1.1704121847215259
2019-01-19 22:00:00,1.1601779572188289
2019-01-19 23:00:00,1.1550427793381306
2019-01-20 00:00:00,1.1726282684383653
2019-01-20 01:00:00,1.197211531065519
2019-01-20 02:00:00,1.2079556808078988
2019-01-20 03:00:00,1.2137095151196085
2019-01-20 04:00:00,1.2221516562608408
2019-01-20 05:00:00,1.2214921733335697
2019-01-20 06:00:00,1.2510235230220867
2019-01-20 07:00:00,1.2651885897923298
2019-01-20 08:00:00,1.255582144627278
2019-01-20 09:00:00,1.2742217915006884
2019-01-20 10:00:00,1.2699511897293998
2019-01-20 11:00:00,1.270807474565953
2019-01-20 12:00:00,1.2769401375572704
2019-01-20 13:00:00,1.2642858349394044
2019-01-20 14:00:00,1.2721756168092104
2019-01-20 15:00:00,1.302229762990904
2019-01-20 16:00:00,1.289288336832869
2019-01-20 17:00:00,1.2673949710104195
2019-01-20 18:00:00,1.2633981749308525
2019-01-20 19:00:00,1.2571958357425665
2019-01-20 20:00:00,1.2733056496126163
2019-01-20 21:00:00,1.2585350809000475
2019-01-20 22:00:00,1.2849860343165402
2019-01-20 23:00:00,1.2699789381491728
2019-01-21 00:00:00,1.275816068624948
2019-01-21 01:00:00,1.305050568004039
2019-01-21 02:00:00,1.3251574493496123
2019-01-21 03:00:00,1.3395513923436375
2019-01-21 04:00:00,1.3393134384874121
2019-01-21 05:00:00,1.3437161097791837
2019-01-21 06:00:00,1.3328202572232153
2019-01-21 07:00:00,1.3581724078078117
2019-01-21 08:00:00,1.3517218077955013
2019-01-21 09:00:00,1.3465745569531689
2019-01-21 10:00:00,1.344948493755352
2019-01-21 11:00:00,1.3425115335644235
2019-01-21 12:00:00,1.3337919001537883
2019-01-21 13:00:00,1.332203818996616
2019-01-21 14:00:00,1.327599576601422
2019-01-21 15:00:00,1.3366340021630292
2019-01-21 16:00:00,1.3469030767908579
2019-01-21 17:00:00,1.344580300711748
2019-01-21 18:00:00,1.3412205068892855
2019-01-21 19:00:00,1.3056992195432366
2019-01-21 20:00:00,1.305946359500926
2019-01-21 21:00:00,1.295446621021073
2019-01-21 22:00:00,1.2816071869439614
2019-01-21 23:00:00,1.2951043253448453
2019-01-22 00:00:00,1.2854410059259933
2019-01-22 01:00:00,1.2846587422406193
2019-01-22 02:00:00,1.306484058335281
2019-01-22 03:00:00,1.3176891099070072
2019-01-22 04:00:00,1.317479575844834
2019-01-22 05:00:00,1.3114681752107
2019-01-22 06:00:00,1.310930828059235
2019-01-22 07:00:00,1.2717730442599564
2019-01-22 08:00:00,1.28222372968631
2019-01-22 09:00:00,1.2820721978520382
2019-01-22 10:00:00,1.3006880460599033
2019-01-22 11:00:00,1.3123174249033
2019-01-22 12:00:00,1.3207084301787135
2019-01-22 13:00:00,1.3566996447619581
2019-01-22 14:00:00,1.3626311474847952
2019-01-22 15:00:00,1.3683277384794956
2019-01-22 16:00:00,1.3747664513519307
2019-01-22 17:00:00,1.4127692580163347
2019-01-22 18:00:00,1.418505346504781
2019-01-22 19:00:00,1.3797504962098759
2019-01-22 20:00:00,1.3794317306663335
2019-01-22 21:00:00,1.3787536028126874
2019-01-22 22:00:00,1.389246179799424
2019-01-22 23:00:00,1.3891698728054542
2019-01-23 00:00:00,1.377137001937552
2019-01-23 01:00:00,1.3609201932610462
2019-01-23 02:00:00,1.3585530324276924
2019-01-23 03:00:00,1.3652591521971873
2019-01-23 04:00:00,1.3877196775924652
2019-01-23 05:00:00,1.411232883032749
2019-01-23 06:00:00,1.4049255784149426
2019-01-23 07:00:00,1.3977596033513477
2019-01-23 08:00:00,1.3981363919709198
2019-01-23 09:00:00,1.3599307156351248
2019-01-23 10:00:00,1.377852353027448
2019-01-23 11:00:00,1.3604062508005756
2019-01-23 12:00:00,1.3609697246770707
2019-01-23 13:00:00,1.3421283202583496
2019-01-23 14:00:00,1.3420068020775546
2019-01-23 15:00:00,1.344786320069407
2019-01-23 16:00:00,1.3329181837746955
2019-01-23 17:00:00,1.3399285565242167
2019-01-23 18:00:00,1.337447292134904
2019-01-23 19:00:00,1.348355082523192
2019-01-23 20:00:00,1.3362792104100933
2019-01-23 21:00:00,1.3337046226582487
2019-01-23 22:00:00,1.3364283730961952
2019-01-23 23:00:00,1.3265112326156996
2019-01-24 00:00:00,1.2973675953875006
2019-01-24 01:00:00,1.3050382162713048
2019-01-24 02:00:00,1.3042642019391846
2019-01-24 03:00:00,1.311210291829256
2019-01-24 04:00:00,1.2961523560578971
2019-01-24 05:00:00,1.3068795506104018
2019-01-24 06:00:00,1.317132998239876
2019-01-24 07:00:00,1.3172878583190988
2019-01-24 08:00:00,1.3315467225979172
2019-01-24 09:00:00,1.2990183358660323
2019-01-24 10:00:00,1.2848197291016448
2019-01-24 11:00:00,1.2686485825573748
2019-01-24 12:00:00,1.2492015396667475
2019-01-24 13:00:00,1.2407662040862646
2019-01-24 14:00:00,1.2414717080451252
2019-01-24 15:00:00,1.2623680803798727
2019-01-24 16:00:00,1.263836385488578
2019-01-24 17:00:00,1.272277528656026
2019-01-24 18:00:00,1.2683388907105102
2019-01-24 19:00:00,1.2928246773090324
2019-01-24 20:00:00,1.2811601752582968
2019-01-24 21:00:00,1.2662516269721507
2019-01-24 22:00:00,1.2690472143740938
2019-01-24 23:00:00,1.2948012132268159
2019-01-25 00:00:00,1.289873290840526
2019-01-25 01:00:00,1.2867603612172362
2019-01-25 02:00:00,1.3075611122831157
2019-01-25 03:00:00,1.2915302575862506
2019-01-25 04:00:00,1.2786129454206172
2019-01-25 05:00:00,1.254546739777528
2019-01-25 06:00:00,1.2213221998131374
2019-01-25 07:00:00,1.2053084399303968
2019-01-25 08:00:00,1.1818390485794097
2019-01-25 09:00:00,1.1666311659444628
2019-01-25 10:00:00,1.1843867802364973
2019-01-25 11:00:00,1.1722540128789336
2019-01-25 12:00:00,1.1626459979552148
2019-01-25 13:00:00,1.1778654270659248
2019-01-25 14:00:00,1.1778204301717017
2019-01-25 15:00:00,1.1974178130617346
2019-01-25 16:00:00,1.207971364043623
2019-01-25 17:00:00,1.2068275379625146
2019-01-25 18:00:00,1.2327406912841963
2019-01-25 19:00:00,1.2420527100202534
2019-01-25 20:00:00,1.2332338714360147
2019-01-25 21:00:00,1.2176460588300242
2019-01-25 22:00:00,1.248605177613979
2019-01-25 23:00:00,1.2410106581870664
2019-01-26 00:00:00,1.2505876819483863
2019-01-26 01:00:00,1.2571604955239613
2019-01-26 02:00:00,1.2686790863712756
2019-01-26 03:00:00,1.2897680386358439
2019-01-26 04:00:00,1.2543492332436015
2019-01-26 05:00:00,1.2483140406198772
2019-01-26 06:00:00,1.247066999735347
2019-01-26 07:00:00,1.2674084585656356
2019-01-26 08:00:00,1.2602020278003754
2019-01-26 09:00:00,1.2506897909402261
2019-01-26 10:00:00,1.2601889351098907
2019-01-26 11:00:00,1.2525514701163216
2019-01-26 12:00:00,1.2623793081933574
2019-01-26 13:00:00,1.2836204224357586
2019-01-26 14:00:00,1.3044261319348078
2019-01-26 15:00:00,1.2924936341849476
2019-01-26 16:00:00,1.2649262176791287
2019-01-26 17:00:00,1.2720866892310088
2019-01-26 18:00:00,1.2697585644671974
2019-01-26 19:00:00,1.2943023558473252
2019-01-26 20:00:00,1.27202738822029
2019-01-26 21:00:00,1.2808315665902452
2019-01-26 22:00:00,1.2715351398672532
2019-01-26 23:00:00,1.2749708902467833
2019-01-27 00:00:00,1.2876142098936192
2019-01-27 01:00:00,1.2925658517647052
2019-01-27 02:00:00,1.2956720346141062
2019-01-27 03:00:00,1.3079308988714589
2019-01-27 04:00:00,1.3094029606210862
2019-01-27 05:00:00,1.308032534877266
2019-01-27 06:00:00,1.329551790989225
2019-01-27 07:00:00,1.299122920517985
2019-01-27 08:00:00,1.309686932882628
2019-01-27 09:00:00,1.3346622799918526
2019-01-27 10:00:00,1.3419297171528115
2019-01-27 11:00:00,1.3561295264445858
2019-01-27 12:00:00,1.3760860335316336
2019-01-27 13:00:00,1.3994549614106284
2019-01-27 14:00:00,1.384388355464164
2019-01-27 15:00:00,1.3951996992625286
2019-01-27 16:00:00,1.4320606996437648
